timeStamp,elapsed,bytes,grpThreads,allThreads,Latency
1526044954637,31,3809,383,382,31
1526044954637,31,3889,383,382,31
1526044954637,31,3829,384,382,31
1526044954638,31,3899,384,382,31
1526044954638,31,3709,384,382,31
1526044954638,31,3850,384,382,31
1526044954634,35,3832,384,382,35
1526044954638,32,3902,384,382,32
1526044954638,32,3887,384,382,32
1526044954643,31,3783,386,385,31
1526044954643,31,3757,386,385,31
1526044954643,31,3818,386,385,31
1526044954642,33,3806,386,385,33
1526044954643,32,3807,386,385,32
1526044954643,32,3756,386,385,32
1526044954644,31,3842,386,385,31
1526044954644,31,3864,386,385,31
1526044954644,32,3718,386,385,32
1526044954645,31,3876,386,385,31
1526044954644,32,4028,387,385,32
1526044954645,31,3816,387,386,31
1526044954645,31,3767,387,386,31
1526044954645,32,3904,387,386,32
1526044954646,31,3812,387,386,31
1526044954645,32,3873,387,386,32
1526044954646,31,3876,387,386,31
1526044954646,31,3829,387,386,31
1526044954646,31,3752,387,386,31
1526044954646,32,3887,387,386,32
1526044954647,31,3756,387,386,31
1526044954647,31,3844,387,386,31
1526044954647,31,3848,387,386,31
1526044954647,31,3889,387,386,31
1526044954647,32,3892,387,386,32
1526044954648,31,3779,387,386,31
1526044954648,31,3839,387,386,31
1526044954648,31,3839,387,386,31
1526044954648,31,3928,387,386,31
1526044954648,32,3829,387,386,32
1526044954649,31,3806,387,386,31
1526044954649,31,3839,387,386,31
1526044954649,31,3953,387,386,31
1526044954649,32,3876,387,386,32
1526044954650,31,3661,387,386,31
1526044954650,31,3928,387,386,31
1526044954650,31,3774,387,386,31
1526044954650,31,3849,387,386,31
1526044954650,32,3895,387,386,32
1526044954650,32,3832,387,386,32
1526044954651,31,3781,387,386,31
1526044954651,31,3691,387,386,31
1526044954651,31,3895,387,386,31
1526044954652,31,3674,387,386,31
1526044954652,31,3781,387,386,31
1526044954652,31,3706,387,386,31
1526044954652,31,3804,387,386,31
1526044954652,31,3733,387,386,31
1526044954653,31,3887,387,386,31
1526044954653,31,4028,387,386,31
1526044954654,30,3691,387,386,30
1526044954654,30,3895,387,386,30
1526044954654,30,3718,387,386,30
1526044954654,31,3832,387,386,31
1526044954655,30,3666,387,386,30
1526044954655,30,3767,387,386,30
1526044954655,30,3818,387,386,30
1526044954655,31,3839,387,386,30
1526044954655,31,3684,387,386,31
1526044954651,35,4060,387,386,35
1526044954655,31,3904,388,386,31
1526044954656,30,3860,388,386,30
1526044954656,31,3786,388,387,31
1526044954656,31,3684,388,387,31
1526044954656,31,4028,388,387,31
1526044954656,31,3734,388,387,31
1526044954657,31,3892,388,387,30
1526044954657,31,3864,388,387,31
1526044954657,31,3928,388,387,31
1526044954657,31,3912,388,387,31
1526044954657,31,3860,388,387,31
1526044954658,31,3744,388,387,30
1526044954653,36,3887,388,387,36
1526044954658,31,3830,388,387,31
1526044954658,31,3847,388,387,31
1526044954659,30,3757,388,387,30
1526044954659,31,3842,388,387,31
1526044954659,31,3872,389,387,31
1526044954659,31,3825,389,387,31
1526044954659,31,3839,389,388,31
1526044954659,31,3691,389,388,31
1526044954660,31,3786,389,388,31
1526044954660,31,3847,389,388,31
1526044954660,31,3887,389,388,31
1526044954660,31,3818,389,388,31
1526044954660,32,3781,389,388,31
1526044954661,31,3738,389,388,31
1526044954661,31,3820,389,388,31
1526044954653,39,3806,389,388,39
1526044954661,31,3812,389,388,31
1526044954661,32,3912,389,388,32
1526044954653,40,3841,389,388,40
1526044954661,32,3873,389,388,32
1526044954661,32,3666,389,388,32
1526044954662,31,3837,389,388,31
1526044954662,32,3727,389,388,32
1526044954662,32,3779,389,388,32
1526044954662,32,3842,389,388,32
1526044954663,31,3767,389,388,31
1526044954663,31,3784,389,388,31
1526044954663,32,3844,389,388,32
1526044954663,32,3738,389,388,32
1526044954664,31,3781,389,388,31
1526044954664,31,3899,389,388,31
1526044954664,31,3767,389,388,31
1526044954664,32,3661,389,388,32
1526044954664,32,3733,389,388,32
1526044954665,31,3841,389,388,31
1526044954665,31,3691,389,388,31
1526044954665,32,3757,389,388,31
1526044954665,32,3831,389,388,32
1526044954665,32,3841,389,388,32
1526044954666,31,3904,389,388,31
1526044954666,32,3807,389,388,32
1526044954667,31,3745,389,388,31
1526044954667,31,3849,389,388,31
1526044954667,31,3807,389,388,31
1526044954667,31,3823,389,388,31
1526044954667,32,3757,389,388,32
1526044954668,31,3781,389,388,31
1526044954668,31,3837,389,388,31
1526044954668,31,3902,389,388,31
1526044954668,31,3781,389,388,31
1526044954669,31,3784,389,388,31
1526044954669,31,3849,389,388,31
1526044954669,31,3848,389,388,31
1526044954669,31,3783,389,388,31
1526044954668,33,3885,389,388,32
1526044954671,30,3719,389,388,30
1526044954672,29,3885,389,388,29
1526044954673,28,3767,389,388,28
1526044954666,36,3747,389,388,36
1526044954674,31,3792,389,388,31
1526044954674,31,3807,389,388,31
1526044954674,32,3818,389,388,31
1526044954675,31,3757,389,388,31
1526044954675,31,3994,390,388,31
1526044954675,31,3887,391,388,31
1526044954675,32,3779,391,388,32
1526044954676,31,3815,391,388,31
1526044954676,31,3846,391,388,31
1526044954676,31,3779,391,388,31
1526044954676,31,3783,391,388,31
1526044954675,33,3818,391,388,32
1526044954676,32,3779,391,388,32
1526044954677,31,3953,391,389,31
1526044954677,31,3706,391,389,31
1526044954677,31,3887,391,389,31
1526044954676,32,3745,391,389,32
1526044954677,32,3779,391,389,32
1526044954677,32,3805,391,389,32
1526044954677,32,3835,391,389,32
1526044954678,31,3887,391,389,31
1526044954678,32,3832,391,389,31
1526044954678,32,3691,391,389,32
1526044954678,32,3902,391,390,32
1526044954678,32,3761,391,390,32
1526044954679,31,3757,391,390,31
1526044954679,32,3872,391,390,32
1526044954679,32,3806,391,390,32
1526044954679,32,3784,391,390,32
1526044954680,31,3902,391,390,31
1526044954680,31,3928,391,390,31
1526044954680,32,3773,391,390,32
1526044954680,32,3873,391,390,32
1526044954680,32,3904,391,390,32
1526044954681,31,3809,391,390,31
1526044954681,31,3864,391,390,31
1526044954681,32,3895,391,390,32
1526044954681,32,3781,391,390,32
1526044954681,32,3837,391,390,32
1526044954682,31,3716,391,390,31
1526044954682,32,3718,391,390,31
1526044954682,32,3889,391,390,32
1526044954682,32,3752,391,390,32
1526044954682,32,3847,391,390,32
1526044954683,31,3823,391,390,31
1526044954683,32,3844,391,390,32
1526044954683,32,3820,391,390,32
1526044954683,32,3810,391,390,32
1526044954684,31,3798,391,390,31
1526044954684,31,3842,391,390,31
1526044954684,32,3928,391,390,32
1526044954684,32,3718,391,390,32
1526044954684,32,3734,391,390,32
1526044954685,31,3899,391,390,31
1526044954685,32,3864,391,390,32
1526044954685,32,3779,391,390,32
1526044954685,32,3902,391,390,32
1526044953664,1053,3904,391,390,1053
1526044953664,1054,3818,391,390,1054
1526044954685,33,3866,392,390,33
1526044954686,32,3718,392,390,32
1526044954686,32,3706,392,390,32
1526044954687,32,3718,392,390,32
1526044954686,33,3684,392,390,33
1526044954687,32,3718,392,390,32
1526044954686,33,3849,392,390,33
1526044954687,32,3928,392,390,32
1526044954687,32,3889,392,390,32
1526044954687,32,3837,392,390,32
1526044954688,32,3719,392,390,32
1526044954687,33,3784,392,390,33
1526044954688,32,3733,392,390,32
1526044954688,32,3718,392,390,32
1526044954688,33,3885,392,390,32
1526044954688,33,3767,392,390,33
1526044954689,32,3902,393,390,32
1526044954689,32,3761,393,390,32
1526044954689,32,3783,393,390,32
1526044954689,32,3744,393,390,32
1526044954689,33,3837,393,390,33
1526044954690,32,3743,394,390,32
1526044954690,32,3876,394,390,32
1526044954690,32,3784,394,390,32
1526044954691,32,3761,394,390,32
1526044954690,33,3847,394,390,33
1526044954691,32,3829,395,390,32
1526044954691,32,3839,395,390,32
1526044954691,32,3721,396,390,32
1526044954691,33,3701,397,390,33
1526044954691,33,3718,398,390,33
1526044954692,32,3798,398,391,32
1526044954692,32,3812,399,392,32
1526044954692,33,3928,399,392,33
1526044954692,33,3727,399,393,33
1526044954693,32,3725,399,393,32
1526044954692,33,3661,399,393,33
1526044954693,32,3799,399,394,32
1526044954693,32,3860,399,394,32
1526044954693,33,3824,400,394,33
1526044954693,33,3832,400,395,33
1526044954694,32,3902,400,396,32
1526044954694,32,3839,400,396,32
1526044954694,33,3905,400,396,33
1526044954694,33,3902,400,396,33
1526044954695,32,3774,400,397,32
1526044954695,32,3872,400,398,32
1526044954695,32,3807,400,398,32
1526044954695,33,3820,400,398,33
1526044954695,33,3842,400,399,33
1526044954696,32,3738,400,399,32
1526044954696,33,3701,400,399,33
1526044954696,33,3928,400,399,33
1526044954697,32,3824,400,399,32
1526044954696,33,3953,400,399,33
1526044954697,32,3872,400,399,32
1526044954696,33,3752,400,399,33
1526044954697,33,3709,400,399,33
1526044954697,33,3725,400,399,33
1526044954698,32,3837,400,399,32
1526044954698,32,3805,400,399,32
1526044954698,32,3902,400,399,32
1526044954698,33,3809,400,399,32
1526044954698,33,3810,400,399,33
1526044954699,32,3850,400,399,32
1526044954699,32,3820,400,399,32
1526044954699,32,4028,400,399,32
1526044954699,33,3721,400,399,33
1526044954700,32,3666,400,399,32
1526044954700,32,3899,400,399,32
1526044954705,33,3779,400,399,33
1526044954706,32,3902,400,399,32
1526044954706,32,3847,400,399,32
1526044954706,33,3814,400,399,32
1526044954706,33,3706,400,399,32
1526044954706,33,3904,400,399,33
1526044954707,32,3889,400,399,32
1526044954707,32,3810,400,400,32
1526044954707,32,3757,400,400,32
1526044954707,33,3842,400,400,33
1526044954707,33,3804,400,400,33
1526044954708,32,3823,400,400,32
1526044954708,32,3779,400,400,32
1526044954708,32,3873,400,400,32
1526044954708,33,3832,400,400,33
1526044954708,33,3734,400,400,33
1526044954709,32,3823,400,400,32
1526044954709,32,3709,400,400,32
1526044954709,32,3809,400,400,32
1526044954709,33,3783,400,400,33
1526044954709,33,3807,400,400,33
1526044954709,33,3757,400,400,33
1526044954710,32,3928,400,400,32
1526044954710,33,3709,400,400,33
1526044954710,33,3744,400,400,33
1526044954710,33,3719,400,400,33
1526044954710,33,3786,400,400,33
1526044954710,33,3866,400,400,33
1526044954711,33,3830,400,400,33
1526044954711,33,3902,400,400,33
1526044954711,33,3784,400,400,33
1526044954711,33,3864,400,400,33
1526044954712,33,3810,400,400,32
1526044954712,33,3902,400,400,33
1526044954712,33,3734,400,400,33
1526044954712,33,3872,400,400,33
1526044954713,32,3806,400,400,32
1526044954713,32,3691,400,400,32
1526044954713,33,3866,400,400,33
1526044954713,33,3684,400,400,33
1526044954713,33,3895,400,400,33
1526044954714,32,3864,400,400,32
1526044954714,33,3798,400,400,33
1526044954714,33,3806,400,400,33
1526044954714,33,3873,400,400,33
1526044954714,33,3747,400,400,33
1526044954714,33,3767,400,400,33
1526044954715,33,3824,400,400,33
1526044954715,33,3902,400,400,33
1526044954715,33,3829,400,400,33
1526044954715,33,3953,400,400,33
1526044954715,33,3718,400,400,33
1526044954716,33,3839,400,400,33
1526044954716,33,3839,400,400,33
1526044954716,33,3674,400,400,33
1526044954716,33,3767,400,400,33
1526044954717,33,3872,400,400,33
1526044954717,33,3779,400,400,33
1526044954717,33,3666,400,400,33
1526044954717,33,3744,400,400,33
1526044953699,1052,3799,400,400,1052
1526044953699,1052,3904,400,400,1052
1526044953699,1052,3876,400,400,1052
1526044953699,1052,3994,400,400,1052
1526044954718,33,3864,400,400,33
1526044954718,33,3721,400,400,33
1526044954718,34,3784,400,400,34
1526044954719,33,3818,400,400,33
1526044954719,33,3837,400,400,33
1526044954719,33,3816,400,400,33
1526044954719,33,3661,400,400,33
1526044954719,34,3809,400,400,34
1526044954719,34,3902,400,400,34
1526044954719,34,3977,400,400,34
1526044954720,33,3830,400,400,33
1526044954720,33,3786,400,400,33
1526044954720,34,3860,400,400,34
1526044954720,34,3849,400,400,34
1526044954720,35,3815,400,400,35
1526044954721,34,3860,400,400,34
1526044954721,34,3706,400,400,34
1526044954721,34,3792,400,400,34
1526044954721,34,3798,400,400,34
1526044954722,34,3716,400,400,34
1526044954722,34,3866,400,400,34
1526044954722,34,3757,400,400,34
1526044954722,34,3781,400,400,34
1526044954722,34,3807,400,400,34
1526044954723,34,3661,400,400,34
1526044954723,34,3928,400,400,34
1526044954723,34,3820,400,400,34
1526044954723,34,3773,400,400,34
1526044954723,34,3928,400,400,34
1526044954723,35,3684,400,400,35
1526044954724,34,3905,400,400,34
1526044954724,34,3860,400,400,34
1526044954724,34,3928,400,400,34
1526044954724,35,3752,400,400,35
1526044954724,35,3835,400,400,35
1526044954725,34,3837,400,400,34
1526044954725,34,3872,400,400,34
1526044954725,34,3718,400,400,34
1526044954725,35,3783,400,400,35
1526044954725,35,3734,400,400,35
1526044954725,35,3869,400,400,35
1526044954725,35,3928,400,400,35
1526044954726,34,3804,400,400,34
1526044954726,35,3847,400,400,35
1526044954726,35,3994,400,400,35
1526044954726,35,3953,400,400,35
1526044954726,35,3825,400,400,35
1526044954726,35,3895,400,400,35
1526044954726,36,3842,400,400,36
1526044954727,35,3744,400,400,35
1526044954727,35,3860,400,400,35
1526044954727,35,3869,400,400,35
1526044954727,36,3727,400,400,36
1526044954727,36,3744,400,400,36
1526044954727,36,3848,400,400,36
1526044954727,36,3761,400,400,36
1526044954727,36,3674,400,400,36
1526044954728,36,4060,400,400,36
1526044954728,36,3928,400,400,36
1526044954728,36,3876,400,400,36
1526044954728,36,3892,400,400,36
1526044954729,36,3873,400,400,36
1526044954729,36,3824,400,400,36
1526044954729,36,3887,400,400,36
1526044954729,36,3725,400,400,36
1526044954738,31,3674,400,400,31
1526044954738,32,3718,400,400,31
1526044954738,32,3824,400,400,32
1526044954739,31,3841,400,400,31
1526044954739,31,3809,400,400,31
1526044954739,31,3809,400,400,31
1526044954739,31,3744,400,400,31
1526044954739,32,3818,400,400,32
1526044954739,32,3745,400,400,32
1526044954740,31,3866,400,400,31
1526044954740,31,3745,400,400,31
1526044954740,32,3709,400,400,31
1526044954740,32,3810,400,400,32
1526044954740,32,3873,400,400,32
1526044954741,31,3823,400,400,31
1526044954741,31,3824,400,400,31
1526044954741,32,3902,400,400,32
1526044954741,32,3873,400,400,32
1526044954741,32,3835,400,400,32
1526044954742,31,3718,400,400,31
1526044954742,31,3849,400,400,31
1526044954742,32,3761,400,400,32
1526044954742,32,3733,400,400,32
1526044954743,31,3873,400,400,31
1526044954743,31,3743,400,400,31
1526044954742,33,3820,400,400,33
1526044954743,32,3824,400,400,32
1526044954743,32,3846,400,400,32
1526044954743,32,3806,400,400,32
1526044954744,31,3798,400,400,31
1526044954744,32,3718,400,400,32
1526044954744,32,3809,400,400,32
1526044954744,32,3810,400,400,32
1526044954745,31,4060,400,400,31
1526044954745,32,3807,400,400,31
1526044954745,32,3876,400,400,32
1526044954745,32,3876,400,400,32
1526044954745,32,3842,400,400,32
1526044954746,31,3701,400,400,31
1526044954746,32,3848,400,400,32
1526044954746,32,3786,400,400,32
1526044954746,32,3846,400,400,32
1526044954746,32,3818,400,400,32
1526044954747,31,3738,400,400,31
1526044954747,32,3842,400,400,32
1526044954747,32,3745,400,400,32
1526044954747,32,3773,400,400,32
1526044954747,32,3805,400,400,32
1526044954748,31,3816,400,400,31
1526044954748,32,3842,400,400,32
1526044954748,32,3744,400,400,32
1526044954748,32,3837,400,400,32
1526044954749,31,3887,400,400,31
1526044954749,31,3860,400,400,31
1526044954749,32,3848,400,400,32
1526044954749,32,3767,400,400,32
1526044954749,32,3902,400,400,32
1526044953737,1044,3725,400,400,1044
1526044953736,1046,3727,400,400,1046
1526044953736,1046,3733,400,400,1046
1526044953735,1047,3928,400,400,1047
1526044954750,33,3744,400,400,33
1526044954750,33,3902,400,400,33
1526044954750,33,3841,400,400,33
1526044954750,33,3798,400,400,33
1526044954751,33,3837,400,400,33
1526044954751,33,3872,400,400,33
1526044954751,33,3743,400,400,33
1526044954751,33,3815,400,400,33
1526044954751,33,3738,400,400,33
1526044954751,33,3767,400,400,33
1526044954752,33,3761,400,400,33
1526044954752,33,3816,400,400,33
1526044954752,33,3719,400,400,33
1526044954752,33,3719,400,400,33
1526044954752,33,3734,400,400,33
1526044954753,33,3889,400,400,33
1526044954753,33,3977,400,400,33
1526044954753,33,3691,400,400,33
1526044954753,33,3786,400,400,33
1526044953735,1051,3784,400,400,1051
1526044953737,1050,3837,400,400,1050
1526044953737,1050,3844,400,400,1050
1526044953737,1051,3809,400,400,1050
1526044953736,1052,3747,400,400,1052
1526044953736,1052,3733,400,400,1052
1526044953736,1052,3815,400,400,1052
1526044953735,1054,3814,400,400,1054
1526044953734,1055,3684,400,400,1055
1526044953735,1054,3835,400,400,1054
1526044953734,1055,3709,400,400,1055
1526044953734,1055,3701,400,400,1055
1526044953733,1057,4060,400,400,1057
1526044953734,1056,3805,400,400,1056
1526044953737,1051,3860,400,400,1051
1526044953734,1056,3869,400,400,1056
1526044954754,36,3718,400,400,36
1526044954754,37,3674,400,400,37
1526044954754,37,3812,400,400,37
1526044954755,36,4028,400,400,36
1526044954755,36,3873,400,400,36
1526044954755,37,3905,400,400,36
1526044954755,37,3860,400,400,37
1526044954755,37,3902,400,400,37
1526044954756,36,3733,400,400,36
1526044954756,36,3977,400,400,36
1526044954756,37,3849,400,400,37
1526044954756,37,3869,400,400,37
1526044954756,37,3719,400,400,37
1526044954757,36,3761,400,400,36
1526044954757,36,3806,400,400,36
1526044954757,37,3779,400,400,37
1526044954757,37,3839,400,400,37
1526044954758,36,3738,400,400,36
1526044954758,36,3743,400,400,36
1526044954758,37,3902,400,400,36
1526044954758,37,3783,400,400,37
1526044954758,37,3869,400,400,37
1526044954759,36,3824,400,400,36
1526044954759,36,3814,400,400,36
1526044954759,37,3839,400,400,37
1526044954759,37,3701,400,400,37
1526044954759,37,3876,400,400,37
1526044954760,36,3666,400,400,36
1526044954760,36,3887,400,400,36
1526044954760,37,3994,400,400,37
1526044954760,37,3725,400,400,37
1526044954760,37,3674,400,400,37
1526044954761,36,3818,400,400,36
1526044954769,32,3904,400,400,32
1526044954770,31,3902,400,400,31
1526044954770,32,3752,400,400,32
1526044954770,32,3786,400,400,32
1526044954770,32,3825,400,400,32
1526044954770,32,3809,400,400,32
1526044954771,31,3876,400,400,31
1526044954771,32,3977,400,400,32
1526044954771,32,3786,400,400,32
1526044954771,32,3899,400,400,32
1526044954771,32,3706,400,400,32
1526044954772,31,3902,400,400,31
1526044954772,32,3774,400,400,32
1526044954772,32,3716,400,400,32
1526044954772,32,3747,400,400,32
1526044954772,32,3839,400,400,32
1526044954773,32,3816,400,400,32
1526044954773,32,3701,400,400,32
1526044954773,32,3841,400,400,32
1526044954773,32,3876,400,400,32
1526044954774,31,3706,400,400,31
1526044954774,32,3757,400,400,32
1526044954774,32,3805,400,400,32
1526044954774,32,3744,400,400,32
1526044954775,31,4060,400,400,31
1526044954774,33,3767,400,400,32
1526044954775,32,3747,400,400,32
1526044954775,32,3718,400,400,32
1526044954775,32,3904,400,400,32
1526044954776,31,3773,400,400,31
1526044954776,31,3807,400,400,31
1526044954776,32,3809,400,400,32
1526044954776,32,3716,400,400,32
1526044954776,32,3902,400,400,32
1526044954777,31,3887,400,400,31
1526044954777,32,3889,400,400,31
1526044954777,32,3849,400,400,32
1526044954777,32,3774,400,400,32
1526044954777,32,3846,400,400,32
1526044954778,31,3783,400,400,31
1526044954778,32,3773,400,400,32
1526044954778,32,3904,400,400,32
1526044954778,32,3816,400,400,32
1526044954779,32,3866,400,400,32
1526044954779,32,3848,400,400,32
1526044954779,32,3848,400,400,32
1526044954779,32,3839,400,400,32
1526044954779,32,3824,400,400,32
1526044954780,32,3848,400,400,32
1526044954778,34,3756,400,400,34
1526044954780,32,3716,400,400,32
1526044954780,32,3781,400,400,32
1526044954780,32,3809,400,400,32
1526044954780,32,3895,400,400,32
1526044954781,32,3977,400,400,32
1526044954781,32,3953,400,400,32
1526044954781,32,3902,400,400,32
1526044954781,32,3747,400,400,32
1526044953777,1036,3709,400,400,1036
1526044953776,1038,4060,400,400,1038
1526044953776,1038,3849,400,400,1038
1526044953777,1038,3779,400,400,1038
1526044953777,1038,3902,400,400,1038
1526044953777,1038,3767,400,400,1038
1526044954782,34,3718,400,400,34
1526044954782,34,3844,400,400,34
1526044954782,34,3953,400,400,34
1526044954783,34,3733,400,400,34
1526044954783,34,3756,400,400,34
1526044954783,34,3849,400,400,34
1526044954783,34,3977,400,400,34
1526044954784,33,3839,400,400,33
1526044954784,34,3701,400,400,34
1526044954784,34,3814,400,400,34
1526044954784,34,3839,400,400,34
1526044954784,34,3709,400,400,34
1526044954784,34,3816,400,400,34
1526044954785,34,3820,400,400,34
1526044954785,34,3716,400,400,34
1526044954785,34,3812,400,400,34
1526044954785,34,3798,400,400,34
1526044954785,34,3912,400,400,34
1526044954786,34,3829,400,400,34
1526044954786,34,3779,400,400,34
1526044954786,34,3721,400,400,34
1526044954786,34,3792,400,400,34
1526044954787,34,3869,400,400,33
1526044954787,34,3823,400,400,34
1526044954787,34,3842,400,400,34
1526044954788,33,3706,400,400,33
1526044954788,33,3779,400,400,33
1526044954789,33,3885,400,400,33
1526044954789,33,3849,400,400,33
1526044954789,33,3706,400,400,33
1526044954789,33,3887,400,400,33
1526044954789,33,3876,400,400,33
1526044954789,34,3734,400,400,34
1526044954789,34,3847,400,400,34
1526044954790,33,3872,400,400,33
1526044954790,33,3716,400,400,33
1526044954790,34,3761,400,400,34
1526044954790,34,3885,400,400,34
1526044954791,33,3824,400,400,33
1526044954791,34,3846,400,400,33
1526044954791,34,3902,400,400,34
1526044954791,34,3876,400,400,34
1526044954791,34,3860,400,400,34
1526044954792,33,3738,400,400,33
1526044954792,34,3807,400,400,33
1526044954792,34,3887,400,400,34
1526044954792,34,3872,400,400,34
1526044954792,34,3905,400,400,34
1526044954793,34,3799,400,400,33
1526044954793,34,3779,400,400,34
1526044954793,34,3866,400,400,34
1526044954794,33,3701,400,400,33
1526044954793,34,3872,400,400,34
1526044954794,33,3829,400,400,33
1526044954794,34,3837,400,400,34
1526044954794,34,3895,400,400,34
1526044954794,34,3872,400,400,34
1526044954795,33,3805,400,400,33
1526044954795,34,3812,400,400,33
1526044954795,34,3824,400,400,34
1526044954795,34,3792,400,400,34
1526044954796,33,3829,400,400,33
1526044954796,33,3876,400,400,33
1526044954796,34,3781,400,400,33
1526044954796,34,3799,400,400,34
1526044954801,33,3864,400,400,32
1526044954801,33,3701,400,400,33
1526044954802,32,3744,400,400,32
1526044954802,32,3743,400,400,32
1526044954802,32,3872,400,400,32
1526044954802,33,3872,400,400,33
1526044954803,32,3842,400,400,32
1526044954803,32,3864,400,400,32
1526044954803,32,3706,400,400,32
1526044954803,32,3725,400,400,32
1526044954803,33,3977,400,400,33
1526044954804,32,3812,400,400,32
1526044954804,32,3860,400,400,32
1526044954804,32,3869,400,400,32
1526044954804,32,3835,400,400,32
1526044954804,33,3873,400,400,33
1526044954805,32,3928,400,400,32
1526044954805,32,4060,400,400,32
1526044954805,32,3691,400,400,32
1526044954805,32,3709,400,400,32
1526044954805,33,3839,400,400,33
1526044954806,32,3824,400,400,32
1526044954806,32,3747,400,400,32
1526044954806,32,3953,400,400,32
1526044954807,32,3701,400,400,32
1526044954807,32,3718,400,400,32
1526044954806,33,3841,400,400,33
1526044954807,32,3899,400,400,32
1526044954807,32,3779,400,400,32
1526044954807,33,3745,400,400,33
1526044954808,32,3661,400,400,32
1526044954808,32,3902,400,400,32
1526044954808,32,3806,400,400,32
1526044954808,32,3718,400,400,32
1526044954809,32,3832,400,400,32
1526044954809,32,3864,400,400,32
1526044954809,32,3767,400,400,32
1526044954809,32,3899,400,400,32
1526044954810,31,3816,400,400,31
1526044954808,34,3718,400,400,34
1526044954810,32,3825,400,400,32
1526044954810,32,3849,400,400,32
1526044954811,31,3718,400,400,31
1526044954811,32,3809,400,400,32
1526044954811,32,3806,400,400,32
1526044954812,31,3844,400,400,31
1526044954812,31,3661,400,400,31
1526044954812,31,3869,400,400,31
1526044954812,32,3804,400,400,32
1526044954812,32,3816,400,400,32
1526044954813,31,3718,400,400,31
1526044954813,31,3860,400,400,31
1526044954813,31,3876,400,400,31
1526044954813,32,3810,400,400,32
1526044954812,33,3781,400,400,33
1526044954813,32,3744,400,400,32
1526044954814,32,3848,400,400,32
1526044954811,34,3902,400,400,34
1526044954811,35,3839,400,400,35
1526044954809,37,3831,400,400,37
1526044954815,32,3661,400,400,32
1526044954815,32,3798,400,400,32
1526044954815,32,3810,400,400,32
1526044954815,33,3745,400,400,33
1526044954816,32,3792,400,400,32
1526044954816,32,3798,400,400,32
1526044954817,32,3844,400,400,32
1526044954817,32,3661,400,400,32
1526044954816,33,3814,400,400,33
1526044954817,32,3709,400,400,32
1526044954817,32,3674,400,400,32
1526044954818,32,3850,400,400,32
1526044954818,32,3816,400,400,32
1526044954818,32,3721,400,400,32
1526044954818,32,3850,400,400,32
1526044954818,32,3849,400,400,32
1526044954819,32,3928,400,400,32
1526044954819,32,3691,400,400,32
1526044954819,32,3725,400,400,32
1526044954819,32,3829,400,400,32
1526044954819,32,3773,400,400,32
1526044954820,32,3839,400,400,32
1526044954820,32,3899,400,400,32
1526044954820,32,3902,400,400,32
1526044954820,32,3977,400,400,32
1526044954820,33,3864,400,400,32
1526044954821,32,3912,400,400,32
1526044954821,32,3779,400,400,32
1526044954821,32,3953,400,400,32
1526044954821,32,3820,400,400,32
1526044954821,33,3779,400,400,32
1526044954822,32,3892,400,400,32
1526044954822,32,3818,400,400,32
1526044954822,32,3661,400,400,32
1526044954822,32,3812,400,400,32
1526044954822,33,3718,400,400,33
1526044954823,32,3904,400,400,32
1526044954823,32,3804,400,400,32
1526044954823,32,3718,400,400,32
1526044954823,32,3747,400,400,32
1526044954824,32,3850,400,400,32
1526044954825,31,3841,400,400,31
1526044954825,31,3841,400,400,31
1526044954825,31,3837,400,400,31
1526044954825,32,3809,400,400,32
1526044954826,31,3806,400,400,31
1526044954825,32,3904,400,400,32
1526044954826,31,3848,400,400,31
1526044954826,32,3832,400,400,31
1526044954826,32,3904,400,400,32
1526044954827,31,3718,400,400,31
1526044954827,31,3661,400,400,31
1526044954827,31,3718,400,400,31
1526044954827,32,3727,400,400,32
1526044954824,35,3832,400,400,35
1526044954828,31,3718,400,400,31
1526044954827,32,3846,400,400,32
1526044954828,32,3807,400,400,32
1526044954828,32,3829,400,400,32
1526044954828,32,3928,400,400,32
1526044954828,32,3824,400,400,32
1526044954829,31,3716,400,400,31
1526044954829,31,3899,400,400,31
1526044954829,32,3804,400,400,32
1526044954829,32,3904,400,400,32
1526044954829,32,3860,400,400,32
1526044954830,31,3895,400,400,31
1526044954830,31,3846,400,400,31
1526044954824,38,3873,400,400,38
1526044954834,31,3718,400,400,31
1526044954834,31,3666,400,400,31
1526044954834,32,3814,400,400,32
1526044954834,32,3829,400,400,32
1526044954834,32,3809,400,400,32
1526044954835,31,3864,400,400,31
1526044954835,32,3848,400,400,31
1526044954835,32,3872,400,400,32
1526044954835,32,3876,400,400,32
1526044954836,31,3835,400,400,31
1526044954836,31,3809,400,400,31
1526044954836,32,3818,400,400,32
1526044954836,32,3841,400,400,32
1526044954836,32,3848,400,400,32
1526044954837,31,3774,400,400,31
1526044954837,31,3745,400,400,31
1526044954837,32,3756,400,400,32
1526044954837,32,3684,400,400,32
1526044954837,32,3767,400,400,32
1526044954838,31,4060,400,400,31
1526044954838,31,3860,400,400,31
1526044954838,32,3887,400,400,32
1526044954838,32,3977,400,400,32
1526044954838,32,3756,400,400,32
1526044954839,31,3847,400,400,31
1526044954839,31,3674,400,400,31
1526044954839,32,3835,400,400,32
1526044954839,32,3928,400,400,32
1526044954840,31,3848,400,400,31
1526044954840,31,3805,400,400,31
1526044954840,32,3824,400,400,31
1526044954840,32,3885,400,400,32
