timeStamp,elapsed,bytes,grpThreads,allThreads,Latency
1526045755810,119,3612,146,143,119
1526045755811,120,3573,146,143,120
1526045755811,121,3505,146,143,121
1526045755805,127,3746,146,143,124
1526045755806,121,3689,146,143,121
1526045755803,129,3678,146,143,125
1526045755797,136,3648,146,143,136
1526045755815,118,3513,146,143,118
1526045755812,123,3803,146,143,123
1526045755801,135,3728,146,143,135
1526045755814,123,3659,146,143,122
1526045755813,124,3653,146,143,124
1526045755815,123,3724,146,143,123
1526045755813,122,3645,146,143,122
1526045755809,131,3623,146,144,131
1526045755819,121,3577,146,144,121
1526045755818,125,3618,146,145,125
1526045755816,127,3663,147,145,127
1526045755819,125,3572,147,146,125
1526045755820,125,3715,147,146,125
1526045755820,125,3623,147,146,125
1526045755817,128,3681,147,146,128
1526045755815,131,3566,147,146,123
1526045755820,126,3523,147,146,126
1526045755821,126,3523,147,146,126
1526045755821,126,3573,147,146,126
1526045755822,126,3618,147,146,126
1526045755822,127,3548,147,146,127
1526045755825,126,3743,149,147,126
1526045755826,129,3710,152,151,129
1526045755828,128,3738,153,151,128
1526045755830,127,3746,153,151,126
1526045755830,127,3564,153,151,127
1526045755827,130,3715,153,151,130
1526045755831,126,3572,153,151,126
1526045755831,128,3687,157,151,128
1526045755828,132,3674,157,151,131
1526045755833,128,3674,157,151,127
1526045755827,134,3678,157,151,134
1526045755829,133,3674,157,151,133
1526045755838,127,3563,157,153,127
1526045755823,142,3664,157,153,142
1526045755824,143,3670,157,154,143
1526045755824,144,3682,157,155,144
1526045755837,132,3689,157,155,131
1526045755825,144,3595,157,156,144
1526045755836,134,3513,157,156,134
1526045755834,137,3676,157,156,137
1526045755834,138,3711,157,156,138
1526045755850,123,3555,157,156,122
1526045755849,124,3676,157,156,124
1526045755853,120,3606,157,156,120
1526045755843,131,3678,157,156,131
1526045755839,135,3659,157,156,135
1526045755848,127,3741,157,156,127
1526045755839,136,3653,157,156,136
1526045755848,128,3563,157,156,128
1526045755858,119,3674,157,156,119
1526045755871,107,3674,157,156,107
1526045755840,139,3712,157,156,139
1526045755839,140,3646,157,156,140
1526045755861,118,3724,157,156,118
1526045755841,139,3523,157,156,139
1526045755841,139,3654,157,156,139
1526045755842,139,3688,157,156,139
1526045755868,113,3649,157,156,113
1526045755875,107,3513,157,156,107
1526045755872,110,3755,157,156,110
1526045755867,115,3899,157,156,115
1526045755874,109,3710,157,156,109
1526045755876,108,3767,157,156,108
1526045755869,115,3681,157,156,115
1526045755871,113,3674,157,156,113
1526045755876,109,3577,157,156,109
1526045755878,107,3612,157,156,107
1526045755877,108,3741,157,156,108
1526045755859,127,3712,157,156,122
1526045755880,106,3767,157,156,106
1526045755881,106,3741,157,156,105
1526045755886,107,3867,157,156,107
1526045755889,105,3642,157,156,104
1526045755891,103,3638,157,156,103
1526045755887,108,3655,158,156,108
1526045755886,110,3803,158,157,110
1526045755896,102,3767,159,158,102
1526045755893,106,3711,160,159,106
1526045755885,115,3724,160,159,115
1526045755899,101,3712,160,159,101
1526045755890,110,3555,160,159,110
1526045755893,109,3573,160,159,109
1526045755904,98,3767,160,159,98
1526045755901,101,3606,160,159,101
1526045755893,110,3596,160,159,110
1526045755900,103,3582,160,159,103
1526045755898,106,3741,160,159,106
1526045755892,112,3674,160,159,112
1526045755894,111,3513,160,159,111
1526045755885,120,3816,160,159,120
1526045755902,103,3584,160,159,103
1526045755903,103,3710,160,159,103
1526045755889,117,3653,160,159,117
1526045755883,123,3708,160,159,123
1526045755903,103,3696,160,159,103
1526045755888,118,3767,160,159,111
1526045755883,122,3682,160,159,122
1526045755897,110,3669,160,159,110
1526045755892,115,3738,160,159,115
1526045755909,99,3710,160,159,99
1526045755907,101,3505,160,159,101
1526045755906,102,3548,160,159,102
1526045755909,99,3678,160,159,99
1526045755901,108,3500,160,159,108
1526045755914,100,3548,161,159,100
1526045755909,105,3648,161,159,105
1526045755914,100,3642,161,159,100
1526045755910,105,3703,162,160,105
1526045755919,99,3704,164,163,99
1526045755920,98,3803,164,163,98
1526045755920,100,3743,165,163,100
1526045755909,111,3591,165,163,111
1526045755923,98,3523,165,163,98
1526045755917,105,3731,165,163,105
1526045755921,111,3741,166,164,102
1526045755931,98,3564,165,163,98
1526045755930,98,3548,165,163,98
1526045755930,97,3648,165,163,97
1526045755931,104,3867,167,165,104
1526045755929,97,3582,165,163,97
1526045755915,111,3669,165,163,110
1526045755915,110,3548,165,163,110
1526045755929,95,3711,165,163,95
1526045755928,95,3572,165,163,95
1526045755925,98,3743,165,163,98
1526045755922,101,3676,165,163,101
1526045755931,108,3708,170,169,108
1526045755922,101,3564,165,163,101
1526045755922,101,3664,165,163,101
1526045755924,98,3648,165,163,98
1526045755915,127,3600,171,170,104
1526045755932,111,3655,171,170,111
1526045755931,113,3657,171,170,113
1526045755932,115,3751,173,172,115
1526045755932,119,3899,176,175,119
1526045755933,118,3649,176,175,118
1526045755933,119,3682,176,175,119
1526045755933,122,3708,177,176,122
1526045755933,123,3662,177,176,123
1526045755933,124,3708,177,176,124
1526045755938,122,3715,178,177,122
1526045755938,123,3767,178,177,123
1526045755934,127,3746,178,177,127
1526045755940,122,3582,178,177,122
1526045755929,134,3669,178,177,134
1526045755935,131,3655,179,178,131
1526045755927,140,3655,180,179,140
1526045755938,130,3657,181,179,130
1526045755944,125,3545,181,179,124
1526045755940,129,3595,182,180,129
1526045755940,130,3648,182,180,130
1526045755945,127,3548,184,182,127
1526045755946,126,3734,184,182,126
1526045755937,135,3564,184,182,135
1526045755943,129,3648,184,182,128
1526045755945,128,3631,184,182,128
1526045755943,128,3618,184,182,128
1526045755944,127,3564,184,182,127
1526045755942,129,3643,183,180,128
1526045755946,129,3638,184,182,129
1526045755945,125,3724,183,180,125
1526045755948,129,3564,185,184,129
1526045755937,141,3680,185,184,141
1526045755947,131,3731,185,184,131
1526045755949,130,3669,185,184,130
1526045755947,133,3689,185,184,133
1526045755960,130,3654,187,186,130
1526045755957,133,3649,187,186,133
1526045755960,131,3659,187,186,131
1526045755957,134,3642,187,186,134
1526045755956,136,3708,188,187,136
1526045755961,132,3680,188,187,132
1526045755958,135,3687,189,187,135
1526045755955,139,3705,189,187,139
1526045755959,135,3563,189,187,135
1526045755961,134,3659,189,187,134
1526045755962,133,3625,189,187,133
1526045755952,144,3731,189,187,144
1526045755953,143,3670,189,187,143
1526045755962,135,3708,189,188,135
1526045755964,134,3751,189,188,134
1526045755966,132,3623,189,188,132
1526045755964,135,3654,190,188,135
1526045755966,133,3680,190,188,133
1526045755955,145,3612,190,188,145
1526045755966,134,3625,190,189,134
1526045755966,135,3734,190,189,135
1526045755965,136,3682,190,189,136
1526045755968,134,3573,191,190,134
1526045755968,134,3584,191,190,134
1526045755969,134,3655,191,190,134
1526045755969,135,3899,191,190,135
1526045755969,135,3659,191,190,135
1526045755970,135,3562,191,190,135
1526045755970,136,3562,191,190,136
1526045755971,136,3899,191,190,136
1526045755972,136,3513,191,190,136
1526045755976,132,3583,191,190,132
1526045755973,137,3566,191,190,137
1526045755974,137,3746,191,190,137
1526045755973,138,3715,191,190,138
1526045755974,140,3586,191,190,140
1526045755979,137,3743,191,190,137
1526045755979,139,3741,191,190,139
1526045755973,146,3643,191,190,146
1526045755976,144,3637,191,190,144
1526045755985,143,3687,192,190,143
1526045755986,143,3564,192,190,143
1526045755986,144,3572,192,190,144
1526045755986,145,3751,192,190,144
1526045755985,146,3662,192,190,146
1526045755996,137,3523,192,190,137
1526045755994,141,3689,193,190,141
1526045755998,140,3648,197,190,140
1526045755999,139,3586,197,190,138
1526045756020,146,3530,197,190,146
1526045756022,145,3612,197,190,145
1526045756021,147,3751,197,190,147
1526045756023,146,3662,197,190,146
1526045756021,148,3595,197,190,148
1526045756024,146,3715,197,190,146
1526045756025,146,3704,197,190,146
1526045756025,146,3705,197,190,146
1526045756026,147,3668,197,190,147
1526045756026,147,3803,197,190,147
1526045756026,148,3613,197,190,147
1526045756027,147,3833,197,190,147
1526045755993,174,3712,197,190,174
1526045756028,147,3734,197,190,147
1526045756020,155,3618,197,190,155
1526045756028,148,3572,197,190,148
1526045756020,156,3500,197,190,156
1526045756019,158,3708,197,190,157
1526045756029,148,3560,197,190,148
1526045755999,178,3657,197,190,178
1526045756000,177,3803,197,190,177
1526045756018,160,3654,197,190,160
1526045756001,178,3683,197,190,178
1526045756018,161,3708,197,190,161
1526045756018,162,3500,198,190,162
1526045755994,187,3710,198,190,187
1526045756018,163,3696,199,190,163
1526045755996,185,3683,199,190,185
1526045756017,165,3674,200,190,165
1526045755998,184,3643,200,190,184
1526045756016,167,3648,200,190,167
1526045755995,188,3642,200,190,188
1526045756016,168,3523,200,190,168
1526045756014,171,3566,200,191,171
1526045755985,201,3505,200,192,201
1526045756014,172,3545,200,192,172
1526045756033,154,3767,200,192,154
1526045756014,173,3728,200,192,173
1526045755984,204,3688,200,193,200
1526045756035,153,3681,200,193,153
1526045756014,174,3663,200,193,174
1526045756016,173,3662,200,194,173
1526045755983,206,3505,200,194,206
1526045756000,190,3530,200,194,190
1526045755984,206,3803,200,195,206
1526045756003,188,3566,200,195,188
1526045755982,210,3582,200,195,209
1526045755987,205,3681,200,196,142
1526045755982,210,3715,200,196,210
1526045755983,210,3741,200,197,210
1526045756002,191,3674,200,197,191
1526045755981,213,3767,200,197,213
1526045756003,191,3654,200,197,191
1526045755982,213,3584,200,198,213
1526045756033,162,3746,200,198,162
1526045756003,192,3562,200,198,192
1526045756033,163,3708,200,199,163
1526045755978,218,3596,200,199,218
1526045756034,163,3606,200,199,163
1526045756044,154,3816,200,199,154
1526045756034,164,3645,200,199,164
1526045756037,162,3649,200,199,162
1526045756043,156,3726,200,199,156
1526045756039,161,3645,200,199,161
1526045756035,165,3625,200,199,165
1526045756043,157,3573,200,199,157
1526045756039,161,3545,200,199,160
1526045755977,224,3678,200,199,224
1526045755975,227,3577,200,199,227
1526045756037,165,3618,200,199,165
1526045756046,157,3833,200,199,156
1526045756035,168,3582,200,199,168
1526045755980,224,3622,200,199,223
1526045756043,162,3767,200,199,161
1526045756040,165,3513,200,199,165
1526045755980,226,3683,200,199,226
1526045756020,186,3731,200,199,186
1526045756047,159,3545,200,199,159
1526045756039,166,3704,200,199,166
1526045756020,187,3577,200,199,187
1526045756045,162,3751,200,199,162
1526045756041,163,3767,200,199,163
1526045756033,175,3530,200,199,175
1526045756047,161,3686,200,199,161
1526045756040,169,3704,200,199,169
1526045756047,162,3676,200,199,162
1526045756038,172,3708,200,199,172
1526045756038,172,3663,200,199,172
1526045756041,169,3560,200,199,169
1526045756036,175,3555,200,199,175
1526045755979,232,3833,200,199,232
1526045756052,164,3577,200,200,164
1526045756061,155,3657,200,200,155
1526045756053,164,3548,200,200,164
1526045756051,166,3548,200,200,166
1526045756062,156,3674,200,200,156
1526045756049,170,3668,200,200,170
1526045756049,170,3645,200,200,170
1526045756056,164,3686,200,200,164
1526045756051,169,3612,200,200,169
1526045756062,159,3668,200,200,159
1526045756063,158,3572,200,200,158
1526045756067,155,3622,200,200,155
1526045756057,165,3623,200,200,165
1526045756055,167,3513,200,200,167
1526045756063,160,3500,200,200,159
1526045756065,158,3686,200,200,158
1526045756055,168,3657,200,200,168
1526045756067,157,3674,200,200,157
1526045756069,155,3726,200,200,155
1526045756106,120,3738,200,200,119
1526045756069,157,3816,200,200,157
1526045756095,131,3710,200,200,131
1526045756066,161,3645,200,200,161
1526045756105,123,3606,200,200,123
1526045756080,149,3657,200,200,149
1526045756096,133,3686,200,200,133
1526045756092,138,3637,200,200,138
1526045756092,138,3645,200,200,138
1526045756094,137,3643,200,200,137
1526045756096,135,3705,200,200,135
1526045756109,123,3741,200,200,122
1526045756084,148,3708,200,200,148
1526045756068,164,3662,200,200,164
1526045756085,148,3548,200,200,148
1526045756108,126,3816,200,200,126
1526045756078,157,3623,200,200,157
1526045756079,156,3548,200,200,156
1526045756108,128,3513,200,200,128
1526045756090,146,3638,200,200,146
1526045756077,160,3676,200,200,160
1526045756077,160,3596,200,200,160
1526045756111,126,3674,200,200,126
1526045756112,126,3530,200,200,126
1526045756079,160,3755,200,200,159
1526045756075,165,3648,200,200,165
1526045756111,129,3613,200,200,129
1526045756076,165,3746,200,200,165
1526045756071,171,3606,200,200,171
1526045756114,128,3606,200,200,128
1526045756074,169,3582,200,200,169
1526045756074,170,3816,200,200,170
1526045756074,170,3644,200,200,170
1526045756074,171,3833,200,200,171
1526045756099,147,3648,200,200,147
1526045756073,174,3618,200,200,174
1526045756075,173,3738,200,200,173
1526045756099,150,3655,200,200,150
1526045756095,154,3596,200,200,154
1526045756103,147,3631,200,200,147
1526045756075,175,3654,200,200,175
1526045756104,147,3600,200,200,147
1526045756097,154,3625,200,200,154
1526045756168,87,3513,200,200,87
1526045756167,88,3564,200,200,88
1526045756170,85,3577,200,200,85
1526045756134,122,3663,200,200,122
1526045756131,125,3659,200,200,125
1526045756169,88,3584,200,200,88
1526045756168,90,3648,200,200,90
1526045756173,85,3606,200,200,85
1526045756171,87,3568,200,200,87
1526045756171,88,3586,200,200,88
1526045756170,90,3724,200,200,90
1526045756175,86,3674,200,200,86
1526045756167,94,3741,200,200,94
1526045756173,88,3755,200,200,88
1526045756174,88,3704,200,200,88
1526045756175,87,3741,200,200,87
1526045756177,87,3708,200,200,87
1526045756176,88,3643,200,200,88
1526045756175,90,3513,200,200,90
1526045756178,87,3596,200,200,87
1526045756136,137,3618,200,200,136
1526045756102,172,3631,200,200,172
1526045756101,174,3703,200,200,174
1526045756178,97,3755,200,200,97
1526045756138,138,3560,200,200,138
1526045756177,100,3678,200,200,100
1526045756179,99,3664,200,200,99
1526045756178,100,3505,200,200,100
1526045756101,177,3670,200,200,177
1526045756179,100,3600,200,200,100
1526045756100,179,3637,200,200,179
1526045756177,100,3726,200,200,100
1526045756181,100,3655,200,200,100
1526045756182,99,3662,200,200,99
1526045756184,100,3708,200,200,100
1526045756130,154,3643,200,200,154
1526045756096,188,3724,200,200,188
1526045756185,101,3649,200,200,101
1526045756183,100,3689,200,200,100
1526045756105,182,3637,200,200,182
1526045756186,102,3687,200,200,102
1526045756186,103,3642,200,200,103
1526045756185,104,3731,200,200,104
1526045756187,103,3584,200,200,103
1526045756186,104,3523,200,200,104
1526045756187,103,3600,200,200,103
1526045756188,104,3668,200,200,104
1526045756184,108,3583,200,200,108
1526045756184,99,3657,200,200,99
1526045756176,107,3648,200,200,107
1526045756099,183,3715,200,200,183
1526045756188,106,3577,200,200,106
1526045756101,181,3746,200,200,181
1526045756188,107,3586,200,200,107
1526045756188,108,3696,200,200,108
1526045756189,108,3682,200,200,108
1526045756190,107,3638,200,200,107
1526045756189,109,3649,200,200,109
1526045756129,170,3618,200,200,170
1526045756191,109,3668,200,200,108
1526045756182,99,3741,200,200,99
1526045756182,100,3731,200,200,100
1526045756103,179,3755,200,200,179
1526045756101,181,3663,200,200,181
1526045756191,111,3816,200,200,111
1526045756181,100,3712,200,200,100
1526045756139,164,3654,200,200,164
1526045756180,101,3622,200,200,101
1526045756192,112,3505,200,200,112
1526045756128,176,3596,200,200,176
1526045756192,113,3738,200,200,112
1526045756190,117,3696,200,200,117
1526045756194,113,3726,200,200,113
1526045756192,116,3644,200,200,115
1526045756193,115,3655,200,200,115
1526045756129,179,3648,200,200,179
1526045756194,114,3583,200,200,114
1526045756099,210,3600,200,200,210
1526045756194,116,3540,200,200,116
1526045756195,116,3731,200,200,116
1526045756196,115,3654,200,200,115
1526045756070,242,3767,200,200,242
1526045756191,121,3746,200,200,121
1526045756195,119,3659,200,200,119
1526045756195,120,3680,200,200,120
1526045756195,121,3681,200,200,120
1526045756094,222,3612,200,200,221
1526045756197,120,3646,200,200,119
1526045756092,226,3623,200,200,226
1526045756093,225,3674,200,200,225
1526045756091,228,3816,200,200,228
1526045756198,121,3618,200,200,121
1526045756197,123,3688,200,200,122
1526045756198,122,3728,200,200,122
1526045756090,230,3688,200,200,230
1526045756196,125,3612,200,200,125
1526045756196,121,3705,200,200,121
1526045756200,122,3712,200,200,122
1526045756200,123,3734,200,200,123
1526045756121,202,3555,200,200,202
1526045756200,123,3564,200,200,123
1526045756200,124,3678,200,200,124
1526045756199,126,3596,200,200,126
1526045756063,264,3655,200,200,264
1526045756201,126,3728,200,200,126
1526045756073,255,3674,200,200,255
1526045756071,257,3676,200,200,257
1526045756073,255,3653,200,200,255
1526045756203,127,3530,200,200,127
1526045756203,128,3867,200,200,127
1526045756202,129,3751,200,200,129
1526045756204,128,3816,200,200,128
1526045756205,128,3659,200,200,128
1526045756202,132,3600,200,200,132
1526045756206,129,3689,200,200,129
1526045756120,215,3500,200,200,213
1526045756209,125,3596,200,200,125
1526045756207,129,3689,200,200,129
1526045756206,130,3540,200,200,130
1526045756206,128,3696,200,200,128
1526045756207,132,3564,200,200,132
1526045756212,128,3582,200,200,128
1526045756097,243,3767,200,200,243
1526045756205,137,3653,200,200,129
1526045756207,135,3596,200,200,135
1526045756210,133,3715,200,200,133
1526045756210,134,3674,200,200,134
1526045756210,137,3582,200,200,137
1526045756212,136,3572,200,200,136
1526045756195,154,3572,200,200,154
1526045756211,138,3678,200,200,138
1526045756211,139,3663,200,200,139
1526045756201,149,3867,200,200,147
1526045756073,278,3833,200,200,278
1526045756216,136,3705,200,200,136
1526045756207,145,3670,200,200,145
1526045756208,145,3625,200,200,145
1526045756217,138,3738,200,200,138
1526045756218,137,3746,200,200,137
1526045756217,138,3560,200,200,138
1526045756208,148,3643,200,200,148
1526045756209,147,3676,200,200,147
1526045756220,137,3678,200,200,137
1526045756220,138,3600,200,200,138
1526045756219,139,3548,200,200,139
1526045756221,138,3642,200,200,137
1526045756218,140,3500,200,200,139
1526045756222,138,3704,200,200,138
1526045756222,138,3680,200,200,138
1526045756223,140,3767,200,200,140
1526045756222,141,3751,200,200,141
1526045756223,141,3704,200,200,140
1526045756223,141,3670,200,200,141
1526045756224,143,3563,200,200,143
1526045756221,146,3662,200,200,146
1526045756226,141,3708,200,200,141
1526045756221,147,3670,200,200,147
1526045756228,140,3710,200,200,139
1526045756226,143,3577,200,200,143
1526045756224,145,3689,200,200,145
1526045756229,141,3513,200,200,141
1526045756227,143,3708,200,200,143
1526045756230,142,3712,200,200,141
1526045756229,143,3689,200,200,143
1526045756226,146,3682,200,200,146
1526045756230,144,3715,200,200,144
1526045756232,143,3674,200,200,143
1526045756231,145,3564,200,200,145
1526045756232,144,3663,200,200,144
1526045756232,145,3500,200,200,145
1526045756232,146,3612,200,200,146
1526045756238,145,3678,200,200,145
1526045756233,150,3649,200,200,150
1526045756234,149,3583,200,200,149
1526045756236,148,3715,200,200,148
1526045756235,149,3682,200,200,149
1526045756238,147,3688,200,200,147
1526045756237,148,3523,200,200,148
1526045756238,147,3613,200,200,147
1526045756235,151,3657,200,200,151
1526045756237,150,3596,200,200,150
1526045756240,147,3606,200,200,147
1526045756240,148,3560,200,200,147
1526045756241,147,3637,200,200,147
1526045756239,149,3622,200,200,149
1526045756242,149,3638,200,200,148
1526045756242,157,3613,200,200,157
1526045756245,157,3625,200,200,157
1526045756243,159,3564,200,200,159
1526045756244,160,3631,200,200,160
1526045756244,161,3686,200,200,161
1526045756247,158,3618,200,200,158
1526045756247,159,3606,200,200,159
1526045756249,158,3755,200,200,158
1526045756248,160,3505,200,200,160
1526045756251,160,3687,200,200,160
1526045756249,162,3676,200,200,162
1526045756250,163,3625,200,200,163
1526045756251,163,3696,200,200,163
1526045756251,165,3622,200,200,165
1526045756256,162,3645,200,200,162
1526045756255,165,3577,200,200,165
1526045756255,166,3712,200,200,166
1526045756255,176,3659,200,200,176
1526045756258,180,3623,200,200,180
1526045756256,183,3867,200,200,182
1526045756258,181,3689,200,200,181
1526045756260,181,3686,200,200,181
1526045756261,180,3649,200,200,180
1526045756259,182,3710,200,200,182
1526045756259,182,3803,200,200,182
1526045756263,179,3712,200,200,179
1526045756262,183,3646,200,200,183
1526045756263,183,3637,200,200,183
1526045756261,187,3648,200,200,187
1526045756262,186,3606,200,200,186
1526045756266,183,3562,200,200,183
1526045756264,185,3746,200,200,185
1526045756265,185,3563,200,200,185
1526045756265,186,3696,200,200,186
1526045756273,179,3674,200,200,179
1526045756274,179,3548,200,200,179
1526045756275,178,3500,200,200,178
1526045756275,179,3705,200,200,179
1526045756276,179,3586,200,200,179
1526045756279,176,3591,200,200,176
1526045756278,178,3548,200,200,178
